code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,Deletion_Row_Removed,id_student_Mean_Imputed,num_of_prev_attempts_Mean_Imputed,studied_credits_Mean_Imputed,avg_assessment_score_Mean_Imputed,assessment_count_Mean_Imputed,total_vle_clicks_Mean_Imputed,date_registration_Mean_Imputed,date_unregistration_Mean_Imputed,module_presentation_length_Mean_Imputed,final_score_Mean_Imputed,dropout_Mean_Imputed,id_student_Median_Imputed,num_of_prev_attempts_Median_Imputed,studied_credits_Median_Imputed,avg_assessment_score_Median_Imputed,assessment_count_Median_Imputed,total_vle_clicks_Median_Imputed,date_registration_Median_Imputed,date_unregistration_Median_Imputed,module_presentation_length_Median_Imputed,final_score_Median_Imputed,dropout_Median_Imputed,id_student_Model_Imputed,num_of_prev_attempts_Model_Imputed,studied_credits_Model_Imputed,avg_assessment_score_Model_Imputed,assessment_count_Model_Imputed,total_vle_clicks_Model_Imputed,date_registration_Model_Imputed,date_unregistration_Model_Imputed,module_presentation_length_Model_Imputed,final_score_Model_Imputed,dropout_Model_Imputed,code_module_Missing,code_presentation_Missing,id_student_Missing,gender_Missing,region_Missing,highest_education_Missing,imd_band_Missing,age_band_Missing,num_of_prev_attempts_Missing,studied_credits_Missing,disability_Missing,final_result_Missing,avg_assessment_score_Missing,assessment_count_Missing,total_vle_clicks_Missing,date_registration_Missing,date_unregistration_Missing,module_presentation_length_Missing,final_score_Missing,dropout_Missing
DDD,2013J,342949,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,70,N,Fail,54.0,7,422,-29.0,,261,68.0,0,1,342949,0,70,54.0,7,422,-29.0,49.757644956314536,261,68.0,0,342949,0,70,54.0,7,422,-29.0,27.0,261,68.0,0,342949,0,70,54.0,7,422,-29.0,49.26076380902854,261,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,343238,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,49.285714285714285,7,1582,-45.0,,261,66.0,0,1,343238,0,120,49.285714285714285,7,1582,-45.0,49.757644956314536,261,66.0,0,343238,0,120,49.285714285714285,7,1582,-45.0,27.0,261,66.0,0,343238,0,120,49.285714285714285,7,1582,-45.0,49.26115562203338,261,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,343781,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Distinction,89.85714285714286,7,1674,-53.0,,261,98.0,0,1,343781,0,60,89.85714285714286,7,1674,-53.0,49.757644956314536,261,98.0,0,343781,0,60,89.85714285714286,7,1674,-53.0,27.0,261,98.0,0,343781,0,60,89.85714285714286,7,1674,-53.0,49.26189179664109,261,98.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,343911,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,59.85714285714285,7,2086,-87.0,,261,73.0,0,1,343911,0,120,59.85714285714285,7,2086,-87.0,49.757644956314536,261,73.0,0,343911,0,120,59.85714285714285,7,2086,-87.0,27.0,261,73.0,0,343911,0,120,59.85714285714285,7,2086,-87.0,49.26206804470555,261,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,344474,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail,64.33333333333333,3,556,-45.0,,261,56.0,0,1,344474,1,60,64.33333333333333,3,556,-45.0,49.757644956314536,261,56.0,0,344474,1,60,64.33333333333333,3,556,-45.0,27.0,261,56.0,0,344474,1,60,64.33333333333333,3,556,-45.0,49.2628313344001,261,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,346333,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,80.42857142857143,7,1591,-54.0,,261,66.0,0,1,346333,0,60,80.42857142857143,7,1591,-54.0,49.757644956314536,261,66.0,0,346333,0,60,80.42857142857143,7,1591,-54.0,27.0,261,66.0,0,346333,0,60,80.42857142857143,7,1591,-54.0,49.26535168172189,261,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,348050,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Pass,84.42857142857143,7,526,-164.0,,261,90.0,0,1,348050,1,90,84.42857142857143,7,526,-164.0,49.757644956314536,261,90.0,0,348050,1,90,84.42857142857143,7,526,-164.0,27.0,261,90.0,0,348050,1,90,84.42857142857143,7,526,-164.0,49.26767951192711,261,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,348547,M,North Western Region,No Formal quals,Oct-20,0-35,0,120,N,Withdrawn,81.0,2,369,-199.0,83.0,261,89.0,1,0,348547,0,120,81.0,2,369,-199.0,83.0,261,89.0,1,348547,0,120,81.0,2,369,-199.0,83.0,261,89.0,1,348547,0,120,81.0,2,369,-199.0,83.0,261,89.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,349182,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail,0.0,0,130,-68.0,,261,,0,1,349182,2,120,0.0,0,130,-68.0,49.757644956314536,261,72.27975744871986,0,349182,2,120,0.0,0,130,-68.0,27.0,261,76.0,0,349182,2,120,0.0,0,130,-68.0,49.26921422584226,261,71.94777720820906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
DDD,2013J,349710,M,South Region,Lower Than A Level,80-90%,0-35,0,90,N,Withdrawn,71.0,1,86,-19.0,101.0,261,71.0,1,0,349710,0,90,71.0,1,86,-19.0,101.0,261,71.0,1,349710,0,90,71.0,1,86,-19.0,101.0,261,71.0,1,349710,0,90,71.0,1,86,-19.0,101.0,261,71.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,350164,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn,0.0,0,190,-65.0,51.0,261,,1,1,350164,0,60,0.0,0,190,-65.0,51.0,261,72.27975744871986,1,350164,0,60,0.0,0,190,-65.0,51.0,261,76.0,1,350164,0,60,0.0,0,190,-65.0,51.0,261,71.948684073179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,350644,M,London Region,A Level or Equivalent,40-50%,0-35,1,90,N,Fail,69.0,3,274,-39.0,,261,91.0,0,1,350644,1,90,69.0,3,274,-39.0,49.757644956314536,261,91.0,0,350644,1,90,69.0,3,274,-39.0,27.0,261,91.0,0,350644,1,90,69.0,3,274,-39.0,49.271196338690274,261,91.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,350929,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Distinction,85.71428571428571,7,566,-141.0,,261,92.0,0,1,350929,0,60,85.71428571428571,7,566,-141.0,49.757644956314536,261,92.0,0,350929,0,60,85.71428571428571,7,566,-141.0,27.0,261,92.0,0,350929,0,60,85.71428571428571,7,566,-141.0,49.27158272867775,261,92.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,350949,F,East Anglian Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,74.66666666666667,3,712,-74.0,123.0,261,69.0,1,0,350949,0,60,74.66666666666667,3,712,-74.0,123.0,261,69.0,1,350949,0,60,74.66666666666667,3,712,-74.0,123.0,261,69.0,1,350949,0,60,74.66666666666667,3,712,-74.0,123.0,261,69.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,352051,F,North Western Region,Lower Than A Level,20-30%,35-55,1,60,N,Pass,67.85714285714286,7,72,-96.0,,261,85.0,0,1,352051,1,60,67.85714285714286,7,72,-96.0,49.757644956314536,261,85.0,0,352051,1,60,67.85714285714286,7,72,-96.0,27.0,261,85.0,0,352051,1,60,67.85714285714286,7,72,-96.0,49.27310388504948,261,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,352641,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,0.0,0,180,-190.0,23.0,261,,1,1,352641,0,120,0.0,0,180,-190.0,23.0,261,72.27975744871986,1,352641,0,120,0.0,0,180,-190.0,23.0,261,76.0,1,352641,0,120,0.0,0,180,-190.0,23.0,261,71.95097155233431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,352771,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,81.57142857142857,7,943,-73.0,,261,84.0,0,1,352771,0,60,81.57142857142857,7,943,-73.0,49.757644956314536,261,84.0,0,352771,0,60,81.57142857142857,7,943,-73.0,27.0,261,84.0,0,352771,0,60,81.57142857142857,7,943,-73.0,49.274080028175725,261,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,355510,F,North Western Region,A Level or Equivalent,90-100%,35-55,1,150,N,Pass,89.14285714285714,7,2718,-177.0,,261,86.0,0,1,355510,1,150,89.14285714285714,7,2718,-177.0,49.757644956314536,261,86.0,0,355510,1,150,89.14285714285714,7,2718,-177.0,27.0,261,86.0,0,355510,1,150,89.14285714285714,7,2718,-177.0,49.27779343931847,261,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,356274,M,Scotland,A Level or Equivalent,Oct-20,0-35,0,90,N,Fail,0.0,0,91,-71.0,,261,30.0,0,1,356274,0,90,0.0,0,91,-71.0,49.757644956314536,261,30.0,0,356274,0,90,0.0,0,91,-71.0,27.0,261,30.0,0,356274,0,90,0.0,0,91,-71.0,49.27882923563577,261,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,358504,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,86.85714285714286,7,2290,-127.0,,261,68.0,0,1,358504,0,120,86.85714285714286,7,2290,-127.0,49.757644956314536,261,68.0,0,358504,0,120,86.85714285714286,7,2290,-127.0,27.0,261,68.0,0,358504,0,120,86.85714285714286,7,2290,-127.0,49.28185256781844,261,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,359855,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,76.8,5,626,-38.0,205.0,261,90.0,1,0,359855,0,60,76.8,5,626,-38.0,205.0,261,90.0,1,359855,0,60,76.8,5,626,-38.0,205.0,261,90.0,1,359855,0,60,76.8,5,626,-38.0,205.0,261,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,359943,M,South Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,72.85714285714286,7,514,-82.0,,261,61.0,0,1,359943,0,60,72.85714285714286,7,514,-82.0,49.757644956314536,261,61.0,0,359943,0,60,72.85714285714286,7,514,-82.0,27.0,261,61.0,0,359943,0,60,72.85714285714286,7,514,-82.0,49.28380349831659,261,61.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,361243,F,South Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,67.0,7,439,-43.0,,261,51.0,0,1,361243,0,90,67.0,7,439,-43.0,49.757644956314536,261,51.0,0,361243,0,90,67.0,7,439,-43.0,27.0,261,51.0,0,361243,0,90,67.0,7,439,-43.0,49.285565978961195,261,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,361282,M,Wales,Lower Than A Level,Oct-20,0-35,1,60,N,Fail,71.33333333333333,3,29,-36.0,,261,60.0,0,1,361282,1,60,71.33333333333333,3,29,-36.0,49.757644956314536,261,60.0,0,361282,1,60,71.33333333333333,3,29,-36.0,27.0,261,60.0,0,361282,1,60,71.33333333333333,3,29,-36.0,49.285618853380534,261,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,361889,F,Wales,Lower Than A Level,50-60%,35-55,0,120,Y,Withdrawn,73.0,2,521,-81.0,87.0,261,81.0,1,0,361889,0,120,73.0,2,521,-81.0,87.0,261,81.0,1,361889,0,120,73.0,2,521,-81.0,87.0,261,81.0,1,361889,0,120,73.0,2,521,-81.0,87.0,261,81.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,362647,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Fail,65.0,1,302,-115.0,,261,65.0,0,1,362647,0,120,65.0,1,302,-115.0,49.757644956314536,261,65.0,0,362647,0,120,65.0,1,302,-115.0,27.0,261,65.0,0,362647,0,120,65.0,1,302,-115.0,49.28746945805737,261,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,363990,F,London Region,A Level or Equivalent,20-30%,0-35,2,60,Y,Fail,29.0,1,90,-39.0,,261,29.0,0,1,363990,2,60,29.0,1,90,-39.0,49.757644956314536,261,29.0,0,363990,2,60,29.0,1,90,-39.0,27.0,261,29.0,0,363990,2,60,29.0,1,90,-39.0,49.28929023613868,261,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,364239,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass,82.57142857142857,7,2152,-169.0,,261,90.0,0,1,364239,0,120,82.57142857142857,7,2152,-169.0,49.757644956314536,261,90.0,0,364239,0,120,82.57142857142857,7,2152,-169.0,27.0,261,90.0,0,364239,0,120,82.57142857142857,7,2152,-169.0,49.28962781896984,261,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,364547,M,South Region,A Level or Equivalent,50-60%,0-35,0,210,N,Pass,75.0,7,1466,-44.0,,261,69.0,0,1,364547,0,210,75.0,7,1466,-44.0,49.757644956314536,261,69.0,0,364547,0,210,75.0,7,1466,-44.0,27.0,261,69.0,0,364547,0,210,75.0,7,1466,-44.0,49.29004539130718,261,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,364770,M,North Western Region,Lower Than A Level,Oct-20,0-35,1,60,N,Pass,75.0,5,908,-49.0,,261,96.0,0,1,364770,1,60,75.0,5,908,-49.0,49.757644956314536,261,96.0,0,364770,1,60,75.0,5,908,-49.0,27.0,261,96.0,0,364770,1,60,75.0,5,908,-49.0,49.290347724525446,261,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,365239,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,0.0,0,401,-184.0,60.0,261,,1,1,365239,0,120,0.0,0,401,-184.0,60.0,261,72.27975744871986,1,365239,0,120,0.0,0,401,-184.0,60.0,261,76.0,1,365239,0,120,0.0,0,401,-184.0,60.0,261,71.96260565100148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,365893,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,52.5,2,194,-110.0,88.0,261,50.0,1,0,365893,0,120,52.5,2,194,-110.0,88.0,261,50.0,1,365893,0,120,52.5,2,194,-110.0,88.0,261,50.0,1,365893,0,120,52.5,2,194,-110.0,88.0,261,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,365939,F,Wales,Lower Than A Level,0-10%,0-35,0,90,N,Fail,0.0,0,192,-117.0,,261,,0,1,365939,0,90,0.0,0,192,-117.0,49.757644956314536,261,72.27975744871986,0,365939,0,90,0.0,0,192,-117.0,27.0,261,76.0,0,365939,0,90,0.0,0,192,-117.0,49.291932601351256,261,71.96325209242607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
DDD,2013J,366267,F,North Region,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn,56.5,2,33,6.0,167.0,261,58.0,1,0,366267,1,60,56.5,2,33,6.0,167.0,261,58.0,1,366267,1,60,56.5,2,33,6.0,167.0,261,58.0,1,366267,1,60,56.5,2,33,6.0,167.0,261,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,366449,M,East Anglian Region,A Level or Equivalent,Oct-20,0-35,1,120,Y,Pass,79.85714285714286,7,546,-39.0,,261,87.0,0,1,366449,1,120,79.85714285714286,7,546,-39.0,49.757644956314536,261,87.0,0,366449,1,120,79.85714285714286,7,546,-39.0,27.0,261,87.0,0,366449,1,120,79.85714285714286,7,546,-39.0,49.292624036065675,261,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,366535,F,Wales,A Level or Equivalent,40-50%,0-35,1,120,Y,Withdrawn,0.0,0,14,-54.0,9.0,261,,1,1,366535,1,120,0.0,0,14,-54.0,9.0,261,72.27975744871986,1,366535,1,120,0.0,0,14,-54.0,9.0,261,76.0,1,366535,1,120,0.0,0,14,-54.0,9.0,261,71.96380249112472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,366987,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,77.33333333333333,6,543,-36.0,,261,93.0,0,1,366987,0,60,77.33333333333333,6,543,-36.0,49.757644956314536,261,93.0,0,366987,0,60,77.33333333333333,6,543,-36.0,27.0,261,93.0,0,366987,0,60,77.33333333333333,6,543,-36.0,49.29335343190167,261,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,367045,M,Scotland,Lower Than A Level,80-90%,0-35,0,240,N,Withdrawn,0.0,0,2,-187.0,-2.0,261,,1,1,367045,0,240,0.0,0,2,-187.0,-2.0,261,72.27975744871986,1,367045,0,240,0.0,0,2,-187.0,-2.0,261,76.0,1,367045,0,240,0.0,0,2,-187.0,-2.0,261,71.96427346987693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,368106,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,43.5,2,140,-122.0,,261,55.0,0,1,368106,0,60,43.5,2,140,-122.0,49.757644956314536,261,55.0,0,368106,0,60,43.5,2,140,-122.0,27.0,261,55.0,0,368106,0,60,43.5,2,140,-122.0,49.29487052101038,261,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,368436,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,67.0,7,3206,-130.0,,261,100.0,0,1,368436,0,60,67.0,7,3206,-130.0,49.757644956314536,261,100.0,0,368436,0,60,67.0,7,3206,-130.0,27.0,261,100.0,0,368436,0,60,67.0,7,3206,-130.0,49.295317919943244,261,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,369319,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,61.5,6,1627,-171.0,,261,70.0,0,1,369319,0,60,61.5,6,1627,-171.0,49.757644956314536,261,70.0,0,369319,0,60,61.5,6,1627,-171.0,27.0,261,70.0,0,369319,0,60,61.5,6,1627,-171.0,49.296515051027235,261,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,370294,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,2,70,Y,Fail,92.5,2,352,-199.0,,261,90.0,0,1,370294,2,70,92.5,2,352,-199.0,49.757644956314536,261,90.0,0,370294,2,70,92.5,2,352,-199.0,27.0,261,90.0,0,370294,2,70,92.5,2,352,-199.0,49.297836911510686,261,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,370336,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,150,N,Withdrawn,0.0,0,20,-121.0,86.0,261,80.0,1,0,370336,0,150,0.0,0,20,-121.0,86.0,261,80.0,1,370336,0,150,0.0,0,20,-121.0,86.0,261,80.0,1,370336,0,150,0.0,0,20,-121.0,86.0,261,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,370367,F,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn,63.0,4,1234,-54.0,230.0,261,73.0,1,0,370367,0,60,63.0,4,1234,-54.0,230.0,261,73.0,1,370367,0,60,63.0,4,1234,-54.0,230.0,261,73.0,1,370367,0,60,63.0,4,1234,-54.0,230.0,261,73.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,370920,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0,3,-172.0,0.0,261,,1,1,370920,0,60,0.0,0,3,-172.0,0.0,261,72.27975744871986,1,370920,0,60,0.0,0,3,-172.0,0.0,261,76.0,1,370920,0,60,0.0,0,3,-172.0,0.0,261,71.96785198490593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,371362,F,South West Region,A Level or Equivalent,0-10%,0-35,2,60,N,Withdrawn,0.0,0,84,-131.0,0.0,261,,1,1,371362,2,60,0.0,0,84,-131.0,0.0,261,72.27975744871986,1,371362,2,60,0.0,0,84,-131.0,0.0,261,76.0,1,371362,2,60,0.0,0,84,-131.0,0.0,261,71.96826016649118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,371679,F,South East Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,34.5,2,228,-31.0,-8.0,261,95.0,1,0,371679,0,180,34.5,2,228,-31.0,-8.0,261,95.0,1,371679,0,180,34.5,2,228,-31.0,-8.0,261,95.0,1,371679,0,180,34.5,2,228,-31.0,-8.0,261,95.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,373237,F,East Midlands Region,Lower Than A Level,Oct-20,0-35,1,150,Y,Fail,42.142857142857146,7,1006,-71.0,,261,50.0,0,1,373237,1,150,42.142857142857146,7,1006,-71.0,49.757644956314536,261,50.0,0,373237,1,150,42.142857142857146,7,1006,-71.0,27.0,261,50.0,0,373237,1,150,42.142857142857146,7,1006,-71.0,49.30182689653921,261,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,373280,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,69.25,4,811,-45.0,233.0,261,91.0,1,0,373280,0,60,69.25,4,811,-45.0,233.0,261,91.0,1,373280,0,60,69.25,4,811,-45.0,233.0,261,91.0,1,373280,0,60,69.25,4,811,-45.0,233.0,261,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,374636,M,Ireland,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,74.28571428571429,7,638,-141.0,,261,82.0,0,1,374636,0,120,74.28571428571429,7,638,-141.0,49.757644956314536,261,82.0,0,374636,0,120,74.28571428571429,7,638,-141.0,27.0,261,82.0,0,374636,0,120,74.28571428571429,7,638,-141.0,49.30372359686368,261,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,376067,M,North Western Region,A Level or Equivalent,20-30%,0-35,2,120,N,Withdrawn,0.0,0,4,-201.0,0.0,261,,1,1,376067,2,120,0.0,0,4,-201.0,0.0,261,72.27975744871986,1,376067,2,120,0.0,0,4,-201.0,0.0,261,76.0,1,376067,2,120,0.0,0,4,-201.0,0.0,261,71.97260517635219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DDD,2013J,378825,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,66.16666666666667,6,1811,-29.0,,261,72.0,0,1,378825,0,120,66.16666666666667,6,1811,-29.0,49.757644956314536,261,72.0,0,378825,0,120,66.16666666666667,6,1811,-29.0,27.0,261,72.0,0,378825,0,120,66.16666666666667,6,1811,-29.0,49.30940285180234,261,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,379023,F,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Fail,55.333333333333336,6,830,-117.0,,261,64.0,0,1,379023,0,60,55.333333333333336,6,830,-117.0,49.757644956314536,261,64.0,0,379023,0,60,55.333333333333336,6,830,-117.0,27.0,261,64.0,0,379023,0,60,55.333333333333336,6,830,-117.0,49.309671291162054,261,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,379124,F,London Region,A Level or Equivalent,Oct-20,0-35,2,70,N,Pass,71.4,5,1191,-45.0,,261,69.0,0,1,379124,2,70,71.4,5,1191,-45.0,49.757644956314536,261,69.0,0,379124,2,70,71.4,5,1191,-45.0,27.0,261,69.0,0,379124,2,70,71.4,5,1191,-45.0,49.3098082223506,261,69.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,380138,F,North Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,45.5,2,536,-44.0,,261,37.0,0,1,380138,0,90,45.5,2,536,-44.0,49.757644956314536,261,37.0,0,380138,0,90,45.5,2,536,-44.0,27.0,261,37.0,0,380138,0,90,45.5,2,536,-44.0,49.31118295725339,261,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,380239,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,78.57142857142857,7,1196,-148.0,,261,89.0,0,1,380239,0,60,78.57142857142857,7,1196,-148.0,49.757644956314536,261,89.0,0,380239,0,60,78.57142857142857,7,1196,-148.0,27.0,261,89.0,0,380239,0,60,78.57142857142857,7,1196,-148.0,49.311319888441936,261,89.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,380253,F,East Anglian Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass,71.71428571428571,7,2081,-39.0,,261,72.0,0,1,380253,0,60,71.71428571428571,7,2081,-39.0,49.757644956314536,261,72.0,0,380253,0,60,71.71428571428571,7,2081,-39.0,27.0,261,72.0,0,380253,0,60,71.71428571428571,7,2081,-39.0,49.311338869002725,261,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DDD,2013J,380429,F,Scotland,HE Qualification,80-90%,35-55,1,60,N,Pass,88.14285714285714,7,1073,-65.0,,261,84.0,0,1,380429,1,60,88.14285714285714,7,1073,-65.0,49.757644956314536,261,84.0,0,380429,1,60,88.14285714285714,7,1073,-65.0,27.0,261,84.0,0,380429,1,60,88.14285714285714,7,1073,-65.0,49.31157748176692,261,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
