code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avg_assessment_score,assessment_count,total_vle_clicks,date_registration,date_unregistration,module_presentation_length,final_score,dropout,num_of_prev_attempts_Standardized,studied_credits_Standardized,avg_assessment_score_Standardized,assessment_count_Standardized,total_vle_clicks_Standardized,date_registration_Standardized,date_unregistration_Standardized,module_presentation_length_Standardized,final_score_Standardized,num_of_prev_attempts_Scaled,studied_credits_Scaled,avg_assessment_score_Scaled,assessment_count_Scaled,total_vle_clicks_Scaled,date_registration_Scaled,date_unregistration_Scaled,module_presentation_length_Scaled,final_score_Scaled,num_of_prev_attempts_Normalized,studied_credits_Normalized,avg_assessment_score_Normalized,assessment_count_Normalized,total_vle_clicks_Normalized,date_registration_Normalized,date_unregistration_Normalized,module_presentation_length_Normalized,final_score_Normalized
DDD,2014B,584660,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,70.4,5,682,-75.0,49.757644956314536,241,84.0,0,-0.3402289803143461,0.9797921832794845,0.3873344588498796,-0.07641254230852494,-0.31498761361397154,-0.11353204351783386,1.5501297686317055e-16,-1.138953337617776,0.593560602971427,0.0,0.14400000000000002,0.7040000000000001,0.3571428571428571,0.028253034508471768,0.5051124744376279,0.5126794128013776,0.1999999999999993,0.84,0.0,0.16068087513160184,0.09426611341053975,0.006695036463816743,0.9132029736646039,-0.10042554695725116,0.06662584946723463,0.32270075755596705,0.1124766125921213
DDD,2014B,584952,M,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn,0.0,0,0,-110.0,-18.0,241,72.27975744871986,1,1.7441851466378124,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-0.8245420617950618,-1.478210066939919,-1.138953337617776,-7.196953012353272e-16,0.16666666666666666,0.14400000000000002,0.0,0.0,0.0,0.4335378323108385,0.42892459826946844,0.1999999999999993,0.7227975744871986,0.0033309218169275353,0.39971061803130425,0.0,0.0,0.0,-0.3664013998620289,-0.05995659270469564,0.802752157879536,0.2407582210081715
DDD,2014B,585372,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,60.0,3,305,-24.0,164.0,241,59.0,1,-0.3402289803143461,-0.4810830156421975,0.07147477252388176,-0.5387318278963757,-0.5377247000819109,0.9225111259718413,2.4923268718294267,-1.138953337617776,-0.6725407604909622,0.0,0.048,0.6,0.21428571428571427,0.012635154728862008,0.6094069529652352,0.6538936959208899,0.1999999999999993,0.59,0.0,0.13791536524286982,0.13791536524286982,0.00689576826214349,0.7010697733179215,-0.05516614609714792,0.37696866499717746,0.5539600503921938,0.1356167758221553
DDD,2014B,585384,F,East Anglian Region,Lower Than A Level,80-90%,0-35,1,210,N,Withdrawn,0.0,0,0,-154.0,-142.0,241,72.27975744871986,1,1.7441851466378124,3.1711049816620074,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-1.7183832276292914,-4.183411058189363,-1.138953337617776,-7.196953012353272e-16,0.16666666666666666,0.28800000000000003,0.0,0.0,0.0,0.34355828220858897,0.2756489493201483,0.1999999999999993,0.7227975744871986,0.0025709883477962963,0.5399075530372223,0.0,0.0,0.0,-0.39593220556062964,-0.36508034538707407,0.6196081918189075,0.18583041418220134
DDD,2014B,585485,M,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0,0,-122.0,-4.0,241,72.27975744871986,1,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-1.0683169252043971,-1.1727841485730464,-1.138953337617776,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.0,0.40899795501022496,0.4462299134734239,0.1999999999999993,0.7227975744871986,0.0,0.20977820328762148,0.0,0.0,0.0,-0.42654901335149703,-0.013985213552508098,0.8426091165386129,0.2527119608609588
DDD,2014B,585830,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,85.42857142857143,7,2306,-248.0,49.757644956314536,241,89.0,0,-0.3402289803143461,-0.4810830156421975,0.8437690605187663,0.38590674327932584,0.6444952204017669,-3.627952991002418,1.5501297686317055e-16,-1.138953337617776,0.8467808756639049,0.0,0.048,0.8542857142857143,0.5,0.09553005509755996,0.15132924335378328,0.5126794128013776,0.1999999999999993,0.89,0.0,0.025681004839618986,0.03656485927164799,0.0029961172312888817,0.987006619336023,-0.10614815333709181,0.021297105348852614,0.10315203610580292,0.038093490512101494
DDD,2014B,586347,F,Wales,A Level or Equivalent,30-40%,0-35,0,150,N,Pass,55.333333333333336,6,2134,-52.0,49.757644956314536,241,70.0,0,-0.3402289803143461,1.7102297827403254,-0.07025713800701455,0.15474710048540044,0.5428751172917257,0.35370311135005883,1.5501297686317055e-16,-1.138953337617776,-0.11545616056751098,0.0,0.192,0.5533333333333333,0.42857142857142855,0.08840465636521812,0.5521472392638037,0.5126794128013776,0.1999999999999993,0.7000000000000001,0.0,0.06957793467419636,0.025666527013147995,0.0027831173869678548,0.9898620839649003,-0.02412035068705474,0.02308022780208206,0.11178854837654216,0.032469702847958304
DDD,2014B,586369,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,83.25,4,342,-22.0,144.0,241,80.0,1,-0.3402289803143461,0.9797921832794845,0.7776033982045978,-0.3075721851024503,-0.5158645616221926,0.9631402698733971,2.056004131305323,-1.138953337617776,0.39098438481744474,0.0,0.14400000000000002,0.8325,0.2857142857142857,0.014167943991051826,0.6134969325153374,0.6291718170580963,0.1999999999999993,0.8,0.0,0.2535397328575467,0.17589318966992304,0.008451324428584891,0.7225882386440081,-0.0464822843572169,0.30424767942905606,0.5091922968222397,0.1690264885716978
DDD,2014B,586537,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,69.0,1,295,-58.0,-1.0,241,69.0,1,-0.3402289803143461,0.9797921832794845,0.34481488569061053,-1.0010511134842264,-0.5436328456115644,0.23181567964539115,-1.1073357374944308,-1.138953337617776,-0.16610021510600656,0.0,0.14400000000000002,0.6900000000000001,0.07142857142857142,0.012220887360702598,0.5398773006134969,0.44993819530284296,0.1999999999999993,0.6900000000000001,0.0,0.28901485982011343,0.1661835443965652,0.002408457165167612,0.7104948637244455,-0.13969051557972148,-0.002408457165167612,0.5804381768053944,0.1661835443965652
DDD,2014B,586876,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,75.42857142857143,7,873,-44.0,49.757644956314536,241,86.0,0,-0.3402289803143461,0.9797921832794845,0.5400578236668454,0.38590674327932584,-0.20214203399758854,0.5162196869562824,1.5501297686317055e-16,-1.138953337617776,0.6948487120484181,0.0,0.14400000000000002,0.7542857142857143,0.5,0.0361655412403165,0.5685071574642128,0.5126794128013776,0.1999999999999993,0.86,0.0,0.12999349441598443,0.08171019649004735,0.007582953840932424,0.9457026718762866,-0.047664281285860956,0.053901417848176744,0.26107026795210203,0.0931620043314555
DDD,2014B,586946,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,50.0,1,137,-240.0,72.0,241,60.0,1,-0.3402289803143461,0.9797921832794845,-0.23223646432803907,-1.0010511134842264,-0.6369815449800906,-3.4654364153961943,0.4852422654185485,-1.138953337617776,-0.6218967059524667,0.0,0.14400000000000002,0.5,0.07142857142857142,0.005675462943783918,0.16768916155419222,0.5401730531520395,0.1999999999999993,0.6,0.0,0.29987351753406005,0.12494729897252503,0.0024989459794505006,0.3423555991847186,-0.5997470350681201,0.17992411052043603,0.6022459810475707,0.14993675876703003
DDD,2014B,587310,M,North Western Region,A Level or Equivalent,30-40%,35-55,1,120,N,Withdrawn,0.0,0,0,-129.0,-47.0,241,72.27975744871986,1,1.7441851466378124,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-1.2105189288598428,-2.1108780406998697,-1.138953337617776,-7.196953012353272e-16,0.16666666666666666,0.14400000000000002,0.0,0.0,0.0,0.3946830265848671,0.39307787391841775,0.1999999999999993,0.7227975744871986,0.0032181742078843433,0.3861809049461212,0.0,0.0,0.0,-0.4151444728170803,-0.15125418777056412,0.7755799841001267,0.2326088511736065
DDD,2014B,587403,M,Wales,A Level or Equivalent,80-90%,0-35,1,210,Y,Withdrawn,58.0,1,79,-107.0,46.0,241,58.0,1,1.7441851466378124,3.1711049816620074,0.010732525153497598,-1.0010511134842264,-0.6712487890520813,-0.763598345942728,-0.0819772972627866,-1.138953337617776,-0.7231848150294579,0.16666666666666666,0.28800000000000003,0.58,0.07142857142857142,0.0032727122084593397,0.4396728016359919,0.5080346106304079,0.1999999999999993,0.58,0.0027872892860639257,0.5853307500734244,0.1616627785917077,0.0027872892860639257,0.22019585359905014,-0.29823995360884004,0.12821530715894058,0.6717367179414061,0.1616627785917077
DDD,2014B,587576,M,North Region,A Level or Equivalent,?,0-35,1,180,N,Withdrawn,0.0,0,61,-28.0,51.0,241,65.0,1,1.7441851466378124,2.4406673822011666,-1.7507926485876433,-1.232210756278152,-0.6818834510054578,0.8412528381687294,0.02710338786823938,-1.138953337617776,-0.36867643325998883,0.16666666666666666,0.24000000000000005,0.0,0.0,0.002527030945772402,0.6012269938650308,0.5142150803461062,0.1999999999999993,0.65,0.003133995602649979,0.5641192084769963,0.0,0.0,0.1911737317616487,-0.08775187687419941,0.15983377573514893,0.7552929402386449,0.20370971417224862
DDD,2014B,587633,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,1,120,N,Fail,63.0,1,64,-22.0,49.757644956314536,241,63.0,0,1.7441851466378124,0.9797921832794845,0.16258814357945803,-1.0010511134842264,-0.6801110073465617,0.9631402698733971,1.5501297686317055e-16,-1.138953337617776,-0.46996454233698,0.16666666666666666,0.14400000000000002,0.63,0.07142857142857142,0.0026513111562202246,0.6134969325153374,0.5126794128013776,0.1999999999999993,0.63,0.003381064832321759,0.40572777987861103,0.2130070844362708,0.003381064832321759,0.21638814926859257,-0.0743834263110787,0.1682338235009472,0.8148366245895439,0.2130070844362708
DDD,2014B,588059,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,Y,Withdrawn,0.0,0,111,-128.0,18.0,241,72.27975744871986,1,-0.3402289803143461,0.2493545838186435,-1.7507926485876433,-1.232210756278152,-0.6523427233571899,-1.1902043569090648,-0.692829133996532,-1.138953337617776,-7.196953012353272e-16,0.0,0.09600000000000002,0.0,0.0,0.004598367786569452,0.3967280163599182,0.4734239802224968,0.1999999999999993,0.7227975744871986,0.0,0.2839888859215636,0.0,0.0,0.3502529593032618,-0.40389530442177934,0.05679777718431272,0.7604591278566314,0.22807386436158658
DDD,2014B,588182,M,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail,76.33333333333333,3,936,-228.0,49.757644956314536,241,75.0,0,-0.3402289803143461,-0.4810830156421975,0.567536459382019,-0.5387318278963757,-0.16492071716077109,-3.221661551986859,1.5501297686317055e-16,-1.138953337617776,0.13776411212496686,0.0,0.048,0.7633333333333333,0.21428571428571427,0.03877542565972079,0.19222903885480574,0.5126794128013776,0.1999999999999993,0.75,0.0,0.059889378650575344,0.07619259839434307,0.002994468932528767,0.9342743069489754,-0.2275796388721863,0.04966590732582686,0.24055567091314428,0.07486172331321918
DDD,2014B,588198,F,Wales,HE Qualification,Oct-20,0-35,0,120,N,Pass,74.14285714285714,7,1287,-29.0,49.757644956314536,241,76.0,0,-0.3402289803143461,0.9797921832794845,0.5010092360715983,0.38590674327932584,0.04245519093006892,0.8209382662179515,1.5501297686317055e-16,-1.138953337617776,0.18840816666346244,0.0,0.14400000000000002,0.7414285714285714,0.5,0.053316210282116076,0.5991820040899796,0.5126794128013776,0.1999999999999993,0.76,0.0,0.09088069547994074,0.056151286850106244,0.005301373902996543,0.9746954590223644,-0.02196283474098568,0.037683411492281924,0.18251873008888098,0.05755777380396247
DDD,2014B,588397,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,23.857142857142858,7,634,-185.0,49.757644956314536,241,47.0,0,-0.3402289803143461,0.9797921832794845,-1.0262244120980608,0.38590674327932584,-0.3433467121563087,-2.3481349581034077,1.5501297686317055e-16,-1.138953337617776,-1.280269414952909,0.0,0.14400000000000002,0.23857142857142857,0.5,0.0262645511413066,0.2801635991820041,0.5126794128013776,0.1999999999999993,0.47000000000000003,0.0,0.1673842069698782,0.03327757448091627,0.009764078739909563,0.8843465601575233,-0.2580506524118956,0.06940536618084558,0.3361632823311721,0.06555881439653564
DDD,2014B,588560,M,South East Region,A Level or Equivalent,Oct-20,0-35,0,120,Y,Withdrawn,0.0,0,0,-108.0,-58.0,241,86.0,1,-0.3402289803143461,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-0.7839129178935059,-2.3508555479881266,-1.138953337617776,0.6948487120484181,0.0,0.14400000000000002,0.0,0.0,0.0,0.4376278118609407,0.37948084054388126,0.1999999999999993,0.86,0.0,0.38952622254023866,0.0,0.0,0.0,-0.3505736002862148,-0.18827100756111537,0.7822984969349793,0.27916045948717105
DDD,2014B,588749,M,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn,0.0,0,216,-40.0,53.0,241,72.27975744871986,1,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.5903071952958275,0.5974779747593941,0.07073566192064977,-1.138953337617776,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.008948175152243259,0.5766871165644172,0.5166872682323855,0.1999999999999993,0.7227975744871986,0.0,0.17468869154485073,0.0,0.0,0.6288792895614627,-0.11645912769656716,0.15430834419795147,0.7016662443718171,0.2104409375649342
DDD,2014B,588752,M,North Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail,60.66666666666666,6,818,-17.0,49.757644956314536,241,69.0,0,-0.3402289803143461,-0.4810830156421975,0.09172218831400954,0.15474710048540044,-0.23463683441068311,1.064713129627287,1.5501297686317055e-16,-1.138953337617776,-0.16610021510600656,0.0,0.048,0.6066666666666666,0.42857142857142855,0.03388707071543975,0.6237218813905931,0.5126794128013776,0.1999999999999993,0.6900000000000001,0.0,0.06965230053461724,0.07042621498500187,0.006965230053461724,0.9495930306219483,-0.01973481848480822,0.05776224067320003,0.2797700738140459,0.08010014561480983
DDD,2014B,589445,M,South East Region,Lower Than A Level,40-50%,35-55,1,120,N,Withdrawn,0.0,0,0,-117.0,-50.0,241,72.27975744871986,1,1.7441851466378124,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,-0.9667440654505075,-2.1763264517784853,-1.138953337617776,-7.196953012353272e-16,0.16666666666666666,0.14400000000000002,0.0,0.0,0.0,0.41922290388548056,0.3893695920889987,0.1999999999999993,0.7227975744871986,0.0032634572395128813,0.3916148687415458,0.0,0.0,0.0,-0.38182449702300714,-0.16317286197564407,0.7864931947226044,0.23588189771625995
DDD,2014B,589569,M,East Anglian Region,Lower Than A Level,40-50%,0-35,1,120,N,Withdrawn,62.5,2,639,-82.0,101.0,241,68.0,1,1.7441851466378124,0.9797921832794845,0.147402581736862,-0.7698914706903011,-0.3403926393914819,-0.25573404717327947,1.1179102391784992,-1.138953337617776,-0.21674426964450214,0.16666666666666666,0.14400000000000002,0.625,0.14285714285714285,0.026471684825386307,0.49079754601227,0.5760197775030902,0.1999999999999993,0.68,0.0014054397338698068,0.16865276806437682,0.08783998336686293,0.0028108794677396136,0.8980759899428066,-0.11524605817732417,0.1419494131208505,0.33871097586262344,0.09556990190314686
DDD,2014B,589963,M,Scotland,Lower Than A Level,30-40%,0-35,1,180,N,Pass,53.0,7,750,-60.0,49.757644956314536,241,81.0,0,1.7441851466378124,2.4406673822011666,-0.14112309327246284,0.38590674327932584,-0.27481222401232736,0.1911865357438353,1.5501297686317055e-16,-1.138953337617776,0.4416284393559403,0.16666666666666666,0.24000000000000005,0.53,0.5,0.031070052611955758,0.5357873210633948,0.5126794128013776,0.1999999999999993,0.81,0.0012230855148081525,0.22015539266546746,0.06482353228483208,0.008561598603657067,0.9173141361061143,-0.07338513088848915,0.06085785479703524,0.29476360906876475,0.09906992669946035
DDD,2014B,590410,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Withdrawn,65.25,4,783,-86.0,144.0,241,73.0,1,-0.3402289803143461,0.9797921832794845,0.23092317187114023,-0.3075721851024503,-0.25531534376447057,-0.33699233497639125,2.056004131305323,-1.138953337617776,0.03647600304797573,0.0,0.14400000000000002,0.6525,0.2857142857142857,0.032437134926881814,0.48261758691206547,0.6291718170580963,0.1999999999999993,0.73,0.0,0.1410979304379106,0.07672199967561388,0.004703264347930353,0.9206639961073666,-0.1011201834805026,0.1693175165254927,0.2833716769628038,0.08583457434972895
DDD,2014B,590504,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail,0.0,0,29,-24.0,49.757644956314536,241,72.27975744871986,0,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7007895167003492,0.9225111259718413,1.5501297686317055e-16,-1.138953337617776,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.0012013753676622893,0.6094069529652352,0.5126794128013776,0.1999999999999993,0.7227975744871986,0.0,0.22549669629239702,0.0,0.0,0.10899006987465856,-0.09019867851695881,0.18700307588231632,0.905745063441128,0.27164744189170176
DDD,2014B,590541,F,Wales,A Level or Equivalent,50-60%,35-55,1,120,N,Distinction,94.42857142857144,7,2950,-75.0,49.757644956314536,241,89.0,0,1.7441851466378124,0.9797921832794845,1.1171091736854954,0.38590674327932584,1.0249797925114563,-0.11353204351783386,1.5501297686317055e-16,-1.138953337617776,0.8467808756639049,0.16666666666666666,0.14400000000000002,0.9442857142857145,0.5,0.12220887360702598,0.5051124744376279,0.5126794128013776,0.1999999999999993,0.89,0.00033710051391163396,0.04045206166939608,0.03183191995651287,0.0023597035973814376,0.9944465160393202,-0.02528253854337255,0.016773327685806253,0.08124122385270378,0.030001945738135423
DDD,2014B,590680,F,Yorkshire Region,A Level or Equivalent,Oct-20,0-35,0,60,N,Pass,85.42857142857143,7,787,-50.0,49.757644956314536,241,66.0,0,-0.3402289803143461,-0.4810830156421975,0.8437690605187663,0.38590674327932584,-0.2529520855526092,0.3943322552516147,1.5501297686317055e-16,-1.138953337617776,-0.31803237872149326,0.0,0.048,0.8542857142857143,0.5,0.032602841874145576,0.556237218813906,0.5126794128013776,0.1999999999999993,0.66,0.0,0.07183033727418733,0.10227271830943815,0.008380206015321856,0.9421745905797572,-0.05985861439515611,0.05956847365302232,0.28851852138465245,0.07901337100160606
DDD,2014B,591100,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,0.0,0,0,-23.0,-23.0,241,72.27975744871986,1,-0.3402289803143461,-0.4810830156421975,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,0.9428256979226192,-1.587290752070945,-1.138953337617776,-7.196953012353272e-16,0.0,0.048,0.0,0.0,0.0,0.6114519427402864,0.42274412855377,0.1999999999999993,0.7227975744871986,0.0,0.23015150488361702,0.0,0.0,0.0,-0.08822474353871985,-0.08822474353871985,0.9244418779491951,0.27725491582409506
DDD,2014B,591448,F,London Region,A Level or Equivalent,60-70%,0-35,0,120,N,Pass,86.42857142857143,7,1732,-22.0,49.757644956314536,241,92.0,0,-0.3402289803143461,0.9797921832794845,0.8741401842039583,0.38590674327932584,0.3053676669996524,0.9631402698733971,1.5501297686317055e-16,-1.138953337617776,0.9987130392793916,0.0,0.14400000000000002,0.8642857142857143,0.5,0.07175110816520983,0.6134969325153374,0.5126794128013776,0.1999999999999993,0.92,0.0,0.06825183645343413,0.04915757268372339,0.003981357126450324,0.9851015061445659,-0.01251283668312959,0.028300422048886845,0.13707243821064688,0.05232640794763283
DDD,2014B,591648,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,N,Withdrawn,0.0,0,0,-69.4113002335013,-213.0,241,68.0,1,1.7441851466378124,0.9797921832794845,-1.7507926485876433,-1.232210756278152,-0.7179231387363445,0.0,-5.732356787049932,-1.138953337617776,-0.21674426964450214,0.16666666666666666,0.14400000000000002,0.0,0.0,0.0,0.5165413083159482,0.18788627935723112,0.1999999999999993,0.68,0.002802837121971066,0.3363404546365279,0.0,0.0,0.0,-0.19454856897873635,-0.5970043069798371,0.6754837463950268,0.1905929242940325
